station,t,rho_km,rho_dot_km_s,elev_rad
Station 2,112180.0,4334.287868679465,1.6720976982084623,0.8225026632250405
Station 2,112190.0,4351.2131223719725,1.7133265215885445,0.8144795929521926
Station 2,112200.0,4368.5500735416545,1.7540113782310751,0.806380073827186
Station 2,112210.0,4386.29051503846,1.7941394528626133,0.7982108767234141
Station 2,112220.0,4404.433378569693,1.8337133809796071,0.7899784929988111
Station 2,112230.0,4422.967454195334,1.8727273090356427,0.7816891376957962
Station 2,112240.0,4441.886179660707,1.911182243174257,0.7733487536805328
Station 2,112250.0,4461.186559100097,1.9490694875074628,0.7649630165775462
Station 2,112260.0,4480.864050440652,1.986392884873114,0.7565373403504135
Station 2,112270.0,4500.913020409256,2.0231489094850366,0.7480768834559117
Station 2,112280.0,4521.326069883409,2.059337133044724,0.7395865554492734
Station 2,112290.0,4542.096116659916,2.0949592749540367,0.7310710239083754
Station 2,112300.0,4563.224717616987,2.1300147648727714,0.7225347216352955
Station 2,112310.0,4584.696021889981,2.1645030390306115,0.7139818540496837
Station 2,112320.0,4606.512180487175,2.1984290524334904,0.7054164067096644
Station 2,112330.0,4628.664847977239,2.2317904205334504,0.6968421529042257
Station 2,112340.0,4651.146932873367,2.2645902294371845,0.6882626612684904
Station 2,112350.0,4673.951795109496,2.2968333573543864,0.6796813033799725
Station 2,112360.0,4697.079069727942,2.328521423446401,0.6711012612999699
Station 2,112370.0,4720.519770814327,2.3596541273278824,0.6625255350296159
Station 2,112380.0,4744.272507501209,2.3902387522706805,0.6539569498549314
Station 2,112390.0,4768.322724524356,2.4202768281245532,0.6453981635594784
Station 2,112400.0,4792.675545050285,2.4497727003992007,0.6368516734869771
Station 2,112410.0,4817.317292387253,2.4787341849397753,0.6283198234395864
Station 2,112420.0,4842.247948295178,2.5071558678804053,0.6198048104004498
Station 2,112430.0,4867.458657081525,2.535054443562927,0.6113086910716827
Station 2,112440.0,4892.946540135804,2.5624243626741006,0.6028333882211817
Station 2,112450.0,4918.707097877032,2.5892750205246395,0.594380696833594
Station 2,112460.0,4944.731334412799,2.6156136143043316,0.5859522900624526
Station 2,112470.0,4971.016567685556,2.6414414247949045,0.5775497249819256
Station 2,112480.0,4997.558898399897,2.6667661017814406,0.5691744481378703
Station 2,112490.0,5024.349152687718,2.6915917518206047,0.5608278008989531
Station 2,112500.0,5051.388746362109,2.715924244861374,0.5525110246094672
Station 2,112510.0,5078.666370381958,2.7397680865822136,0.5442252655462723
Station 2,112520.0,5106.182176795568,2.763131350066464,0.535971579682884
Station 2,112530.0,5133.928530457957,2.7860191914759387,0.5277509372642843
Station 2,112540.0,5161.901938858694,2.808439390420569,0.519564227196447
Station 2,112550.0,5190.094755581155,2.8303936953602924,0.5114122612549133
Station 2,112560.0,5218.507176995574,2.851888505001239,0.5032957781170411
Station 2,112570.0,5247.130171294112,2.8729321117748317,0.4952154472227398
Station 2,112580.0,5275.9644881339655,2.893532165314989,0.4871718724686898
Station 2,112590.0,5305.002111511389,2.9136876735950326,0.4791655957411015
Station 2,112600.0,5334.238974566625,2.9334097615603785,0.4711971002922109
Station 2,112610.0,5363.6678546434405,2.952708960891356,0.4632668139656654
Station 2,112620.0,5393.288310884314,2.9715829814103323,0.4553751122684469
Station 2,112630.0,5423.09905942521,2.9900412903712974,0.44752232129062386
Station 2,112640.0,5453.088889723987,3.0080877818664953,0.4397087205442011
Station 2,112650.0,5483.258912382831,3.025734521682761,0.43193454561994327
Station 2,112660.0,5513.60312564628,3.042980898499019,0.42419999073150616
Station 2,112670.0,5544.117440847048,3.059834726442272,0.4165052111405059
Station 2,112680.0,5574.796338854681,3.0763035324453165,0.4088503254654994
Station 2,112690.0,5605.641961098911,3.0923926296348,0.401235417879548
Station 2,112700.0,5636.643264527499,3.1081066663441566,0.39366054020091273
Station 2,112710.0,5667.803304240788,3.123451576406209,0.38612571388131467
Station 2,112720.0,5699.113895526352,3.1384330792093986,0.378630931896062
Station 2,112730.0,5730.570461088791,3.1530555249857413,0.37117616054021985
Station 2,112740.0,5762.169886008289,3.167329964331008,0.3637613411348699
Station 2,112750.0,5793.916231647867,3.1812545686127076,0.35638639164737257
Station 2,112760.0,5825.795748331939,3.194840632048564,0.3490512082294146
Station 2,112770.0,5857.812145958334,3.2080900794499163,0.34175566667649726
Station 2,112780.0,5889.958885881343,3.2210105225502383,0.33449962381238363
Station 2,112790.0,5922.231437691564,3.23360384831743,0.32728291880190463
Station 2,112800.0,5954.627318521543,3.2458791079054516,0.32010537439538644
Station 2,112810.0,5987.145323687352,3.257839835820891,0.31296679810784805
Station 2,112820.0,6019.783740453372,3.2694924427305905,0.305866983335991
Station 2,112830.0,6052.534768385928,3.280840217603629,0.2988057104158806
Station 2,112840.0,6085.401105986976,3.2918844431693124,0.2917827476241128
Station 2,112850.0,6118.373289003033,3.302635719250948,0.2847978521251357
Station 2,112860.0,6151.4504484346,3.313100988070176,0.27785077086729243
Station 2,112870.0,6184.634312155055,3.3232773664742496,0.2709412414300439
Station 2,112880.0,6217.915262249829,3.3331727260620365,0.2640689928247236
Station 2,112890.0,6251.2969473063,3.3427930246276962,0.2572337462510802
Station 2,112900.0,6284.77038201146,3.352140920869336,0.25043521581176403
Station 2,112910.0,6318.338709169846,3.361222049253773,0.24367310918681828
Station 2,112920.0,6351.99359431106,3.3700391516480908,0.23694712827015216
Station 2,112930.0,6385.736129166543,3.378599052130272,0.23025696976988305
Station 2,112940.0,6419.56415887643,3.3869027966366763,0.22360232577433115
Station 2,112950.0,6453.474562900657,3.3949578182294275,0.21698288428541543
Station 2,112960.0,6487.46375446615,3.402767865341236,0.21039832972107023
Station 2,112970.0,6521.527825198272,3.410332330037678,0.20384834338826074
Station 2,112980.0,6555.669562256824,3.4176600349185677,0.1973326039280247
Station 2,112990.0,6589.882690137694,3.4247514098889695,0.1908507877146805
Station 2,113000.0,6624.164803119073,3.431614483042149,0.18440256926035334
Station 2,113010.0,6658.512867992839,3.438248577152686,0.17798762159747464
Station 1,115560.0,6665.968900133537,-3.5976493437214567,0.17627567087687743
Station 1,115570.0,6630.021146490545,-3.5927002080020594,0.18297829808508034
Station 1,115580.0,6594.11566245705,-3.58754719748619,0.18972161748703711
Station 1,115590.0,6558.268362020564,-3.5821866975396537,0.1965062100829389
Station 1,115600.0,6522.475778913328,-3.576615045795228,0.20333266454464882
Station 1,115610.0,6486.736353284358,-3.5708291428041625,0.2102015771926796
Station 1,115620.0,6451.058284207611,-3.56482722274946,0.21711355197229595
Station 1,115630.0,6415.440462597139,-3.5586001082928376,0.22406920041884118
Station 1,115640.0,6379.887036981554,-3.552150593622143,0.23106914161148334
Station 1,115650.0,6344.399262265346,-3.5454679591974423,0.23811400211451864
Station 1,115660.0,6308.978672879861,-3.538551352449018,0.24520441590532305
Station 1,115670.0,6273.627516086599,-3.531397751744738,0.25234102428798183
Station 1,115680.0,6238.3521533852945,-3.524000636569055,0.25952447579157695
Station 1,115690.0,6203.150582526044,-3.5163545672809513,0.2667554260520202
Station 1,115700.0,6168.023560157732,-3.5084595040774835,0.2740345376763274
Station 1,115710.0,6132.97978950951,-3.500309614223038,0.2813624800880429
Station 1,115720.0,6098.019754206494,-3.491897541407107,0.2887399293525633
Station 1,115730.0,6063.144203881944,-3.4832209003637544,0.29616756798096483
Station 1,115740.0,6028.357330711491,-3.474275210288445,0.30364608471087845
Station 1,115750.0,5993.659707253276,-3.4650520994480307,0.3111761742628658
Station 1,115760.0,5959.0555787582725,-3.4555524959300157,0.31875853707066
Station 1,115770.0,5924.550624042657,-3.4457645650229187,0.3263938789835341
Station 1,115780.0,5890.141871530304,-3.4356869617563794,0.3340829109389641
Station 1,115790.0,5855.837336660272,-3.4253179420991087,0.3418263486036367
Station 1,115800.0,5821.635628131587,-3.4146436854358155,0.3496249119807475
Station 1,115810.0,5787.545055328406,-3.403663223322351,0.35747932498140994
Station 1,115820.0,5753.564867611603,-3.3923715265902765,0.36539031495786306
Station 1,115830.0,5719.700788830779,-3.380763653209846,0.37335861219604505
Station 1,115840.0,5685.949258542701,-3.3688296239171955,0.3813849493649444
Station 1,115850.0,5652.3234354823535,-3.356568228509433,0.3894700609199959
Station 1,115860.0,5618.820691164901,-3.3439710114550354,0.39761468245763054
Station 1,115870.0,5585.445077711648,-3.3310303390293257,0.4058195500179202
Station 1,115880.0,5552.199946262544,-3.3177458421878008,0.41408539933207394
Station 1,115890.0,5519.0906149256625,-3.304102364230671,0.4224129650113684
Station 1,115900.0,5486.119651334584,-3.290101950160966,0.4308029796738775
Station 1,115910.0,5453.290466504552,-3.275732343000839,0.43925617300516606
Station 1,115920.0,5420.607535741938,-3.2609916904378897,0.44777327074888973
Station 1,115930.0,5388.072079730943,-3.2458694305717932,0.45635499362299126
Station 1,115940.0,5355.6887757324685,-3.2303584933562504,0.46500205614799434
Station 1,115950.0,5323.463757177904,-3.2144573347028524,0.4737151653934096
Station 1,115960.0,5291.4021809377455,-3.198152846865708,0.48249501966773073
Station 1,115970.0,5259.5038317659855,-3.18144012371234,0.49134230707439785
Station 1,115980.0,5227.7753922675065,-3.1643117572153563,0.5002577039813835
Station 1,115990.0,5196.219011518536,-3.146761880247847,0.5092418733850872
Station 1,116000.0,5164.839905741325,-3.12878031832715,0.5182954631615344
Station 1,116010.0,5133.644183575665,-3.110363490560065,0.5274191041980151
Station 1,116020.0,5102.634730367216,-3.091502417125418,0.5366134083978599
Station 1,116030.0,5071.815170185458,-3.072188681921693,0.5458789665505797
Station 1,116040.0,5041.192232379064,-3.0524142099496756,0.555216346059063
Station 1,116050.0,5010.769618985,-3.0321736857006045,0.5646260885150617
Station 1,116060.0,4980.550517087552,-3.0114558042083535,0.5741087071134408
Station 1,116070.0,4950.542419671521,-2.990256166466964,0.5836646838951765
Station 1,116080.0,4920.748090591085,-2.9685684838942836,0.59329446680827
Station 1,116090.0,4891.172904328847,-2.9463802065914186,0.6029984665750073
Station 1,116100.0,4861.821734950276,-2.9236860176812116,0.612777053353125
Station 1,116110.0,4832.699802314495,-2.900481136295141,0.6226305531775026
Station 1,116120.0,4803.812636507159,-2.8767506033921295,0.6325592441679675
Station 1,116130.0,4775.16796075826,-2.852494356746312,0.6425633524876446
Station 1,116140.0,4746.765934832272,-2.827700494279889,0.6526430480350104
Station 1,116150.0,4718.615706051536,-2.8023618687961553,0.662798439851404
Station 1,116160.0,4690.719558891563,-2.776470231308212,0.6730295712241668
Station 1,116170.0,4663.0873866503225,-2.7500194094594304,0.6833364144638374
Station 1,116180.0,4635.720208898528,-2.7230034472168523,0.6937188653318607
Station 1,116190.0,4608.629390803109,-2.695414072151055,0.7041767370930813
Station 1,116200.0,4581.8144010589085,-2.6672423173456465,0.7147097541648378
Station 1,116210.0,4555.285221883511,-2.63848077153913,0.7253175453316955
Station 1,116220.0,4529.047632601316,-2.609127863123095,0.7359996364917794
Station 1,116230.0,4503.1052818682665,-2.5791717790018684,0.746755442897143
Station 1,116240.0,4477.466079905641,-2.5486055603743822,0.7575842608467013
Station 1,116250.0,4452.134954705673,-2.5174278498588927,0.7684852587857974
Station 1,116260.0,4427.12052605818,-2.4856271788226865,0.7794574677614734
Station 1,116270.0,4402.425801138506,-2.4532044442450434,0.7904997711768665
Station 1,116280.0,4378.0581994030035,-2.4201491127241943,0.801610893781765
Station 1,116290.0,4354.024702337619,-2.3864567137931996,0.8127893898291604
Station 1,116300.0,4330.330445259756,-2.3521218297457844,0.8240336303165349
Station 1,116310.0,4306.985955053727,-2.3171464575342213,0.8353417892146104
Station 1,116320.0,4283.991320216039,-2.2815208469867896,0.8467118286417987
Station 1,116330.0,4261.355606831414,-2.2452411993897394,0.8581414827949321
Station 1,116340.0,4239.087823908482,-2.208306413689981,0.8696282405576304
Station 1,116350.0,4217.190306477205,-2.1707146063800513,0.8811693266454259
Station 1,116360.0,4195.6743331269745,-2.132462221515194,0.8927616811313397
Station 1,116370.0,4174.545546775265,-2.093549433071229,0.90440193718048
Station 1,116380.0,4153.808326261422,-2.0539735123945984,0.9160863968020986
Station 1,116390.0,4133.4689809735,-2.013734339600391,0.9278110044055239
Station 1,116400.0,4113.533816486372,-1.9728355962880861,0.9395713179219769
Station 1,116410.0,4094.0132061904824,-1.9312757328908368,0.9513624772282959
Station 1,116420.0,4074.9100010510806,-1.889054392326134,0.9631791695804334
Station 1,116430.0,4056.233826981248,-1.8461793658011187,0.9750155917351475
Station 1,116440.0,4037.990889055364,-1.8026477210252754,0.9868654084079885
Station 1,116450.0,4020.1833192163804,-1.7584701138847896,0.9987217066854531
Station 1,116460.0,4002.8215404062876,-1.7136459572327944,1.0105769459805731
Station 1,116470.0,3985.9123748351085,-1.6681842884174187,1.0224229030962526
Station 1,116480.0,3969.4594283501765,-1.6220922008531637,1.034250611942422
Station 1,116490.0,3953.474121528668,-1.575373287655239,1.0460502974457055
Station 1,116500.0,3937.9562812724203,-1.5280400722679537,1.057811303199453
Station 1,116510.0,3922.9152716295093,-1.480098489497258,1.0695220124355256
Station 1,116520.0,3908.3532911139114,-1.4315609204573274,1.0811697619672367
Station 1,116530.0,3894.28465967523,-1.38243485810344,1.092740748869006
Station 1,116540.0,3880.7083553176035,-1.3327386832064911,1.104219929839888
Station 1,116550.0,3867.6341428192786,-1.2824792692898785,1.1155909134674074
Station 1,116560.0,3855.0594711574136,-1.2316721877089092,1.126835845992596
Station 1,116570.0,3843.000569391724,-1.1803356946037264,1.1379352917101828
Station 1,116580.0,3831.4555023292364,-1.1284830117015439,1.1488681098586913
Station 1,116590.0,3820.4328909689925,-1.076128935638199,1.1596113308073615
Station 1,116600.0,3809.9342538008673,-1.023297200965964,1.170140035575765
Station 1,116610.0,3799.967019341625,-0.9699971722531276,1.1804272442689212
Station 1,116620.0,3790.536635951068,-0.9162554575811827,1.1904438209034158
Station 1,116630.0,3781.6446804988927,-0.862094548710042,1.200158404337388
Station 1,116640.0,3773.295385524273,-0.8075266671441602,1.2095373775477927
Station 1,116650.0,3765.4956971172273,-0.7525818778491168,1.2185448901912532
Station 1,116660.0,3758.2461555310656,-0.6972797461760597,1.2271429519945716
Station 1,116670.0,3751.5511847694665,-0.6416441407516379,1.2352916166456327
Station 1,116680.0,3745.4135662918216,-0.5857008193952927,1.2429492769778803
Station 1,116690.0,3739.8383461078583,-0.5294754508440503,1.2500730914676963
Station 1,116700.0,3734.82630388438,-0.4729891186931682,1.256619558736467
Station 1,116710.0,3730.377187727457,-0.41627352306700083,1.2625452498506582
Station 1,116720.0,3726.499706871085,-0.359351659015299,1.2678076971687067
Station 1,116730.0,3723.1918881628935,-0.30225179489393056,1.272366423247458
Station 1,116740.0,3720.455267788477,-0.24500183966950256,1.27618407472186
Station 1,116750.0,3718.2922699422134,-0.18762897112827365,1.2792276061275552
Station 1,116760.0,3716.7028244570542,-0.13016475683752313,1.2814694405367641
Station 1,116770.0,3715.6871374545676,-0.07263387821620736,1.2828885215756718
Station 1,116780.0,3715.249892647087,-0.015066892768561272,1.283471168731427
Station 1,116790.0,3715.3856071574464,0.042509758495018236,1.2832116573997432
Station 1,116800.0,3716.1025226809056,0.10006272117571298,1.2821124670554829
Station 1,116810.0,3717.388593352157,0.15756909694684185,1.2801841725335885
Station 1,116820.0,3719.2506132983813,0.21499964245603034,1.2774449894649407
Station 1,116830.0,3721.6862323709147,0.2723178757698825,1.2739200189879267
Station 1,116840.0,3724.6987588522766,0.3295052360773549,1.2696402630621673
